Date,Close,High,Low,Open,Volume
2015-10-22,309563.7813,313531.9375,302776.4688,303552.2813,42712375420
2015-10-23,313825.7188,313853.9063,309869.5,309141.25,33417531925
2015-10-24,319680.0938,319739.125,313834.8125,313834.8125,29444883424
2015-10-25,322019.3438,333759.9063,319442.9063,319442.9063,51895766065
2015-10-26,322363.3125,322363.3125,317632.7188,321960.3125,36280054208
2015-10-27,333449.375,336236.1563,321973.5313,322228.875,52586593000
2015-10-28,348842.4688,346417.4688,333558.5,333352.9063,58184419958
2015-10-29,358055.2188,363541.0625,344712.0313,348505.75,73578857597
2015-10-30,373989.5938,379856.5938,357113.0313,358155.5938,89280228800
2015-10-31,358199.5,379419.0313,352595.625,374556.25,55409609696
2015-11-01,370106.1563,372695.875,355594.25,359156.0938,42080611008
2015-11-02,410921.0938,415691.9688,368574.625,370687.3125,1.15951E+11
2015-11-03,455369.0313,472176.8438,405643.2188,411699.2813,2.32712E+11
2015-11-04,466695.9688,560931.625,431621.3438,455647.8438,2.99252E+11
2015-11-05,439365.625,508563.5625,425692.5625,462743,1.72657E+11
2015-11-06,431307.0625,455979.3125,403694.6875,441290.9375,1.41308E+11
2015-11-07,445142.2188,449869.1563,428960.9063,431075.5625,65219657678
2015-11-08,430418.6563,449073.25,424963.625,442603.7188,59735329280
2015-11-09,440417.4375,446860.8438,418345.3438,431520.7188,79018182324
2015-11-10,390056.625,441409.6875,381054.4063,440101.2813,1.1094E+11
2015-11-11,359202.5,393648.125,347591.3438,393531.9688,1.23632E+11
2015-11-12,391640.9063,399486.4688,361897.9688,362660.75,90891418404
2015-11-13,393910.0625,395569.3438,380431.7188,392041.5938,60829469190
2015-11-14,389410.1563,395580.4688,385975.8125,393759.1875,45165614760
2015-11-15,375160.9063,391464.1563,371377.5625,389579.75,51807584187
2015-11-16,386327.0938,387581.25,369956.3438,374655.875,56042196203
2015-11-17,391872.3125,395361.9688,385457.2188,385872.7188,59643311104
2015-11-18,389994.75,392213.4375,387510.0938,391286.4375,51033959442
2015-11-19,376594.4375,391100.0625,375664.3125,390098.4688,51972966837
2015-11-20,371491.0313,378284.25,361953.1875,376897,61318248498
2015-11-21,377149.5313,378570.7813,368691.1875,371571.7813,32532660810
2015-11-22,374323.0938,377245.2813,370610.8125,377204.9063,27035238354
2015-11-23,374142.1875,376265.5625,372423.3125,374108.5313,31825237613
2015-11-24,366756.6875,374223.9375,367426.3125,374105.125,33648071470
2015-11-25,375359.3438,376282.4375,362885.375,366755.5938,47653183523
2015-11-26,404824.7813,420993,375480.8438,375470.3125,1.21792E+11
2015-11-27,413835.6875,419919.8438,400328.7813,403880.125,63777659153
2015-11-28,413071.6875,415562.5,407050.9688,412794.2813,42553730778
2015-11-29,429494.3438,429849.9063,411089.4063,413176.8438,46743457775
2015-11-30,437401.8438,443223.7188,428429.4063,429659.75,83118645768
2015-12-01,418691.7813,438688.4063,412365.0938,437509.625,69825313610
2015-12-02,417271.1563,421619.9375,403771.8438,417949.0625,62918794455
2015-12-03,416416,431777.6563,416402.8438,417438.4063,58492537064
2015-12-04,422251.0938,421954.8125,411511.2188,416665.125,41604026024
2015-12-05,452207.6563,453179.625,422304.5625,422876.5938,77062337008
2015-12-06,452232.375,468321.8438,450045.1563,452912.2188,90452758400
2015-12-07,464837.875,467387.7813,449042.375,453622.4063,74573890718
2015-12-08,490206.4063,490206.4063,459154.4375,465094.0625,68183687468
2015-12-09,493045.8438,500127.8438,480162.8125,488882.9063,1.07352E+11
2015-12-10,489554.75,493887.9375,485799.5,493547.6875,61434744481
2015-12-11,536260.5625,536260.5625,489574.7813,489321.4688,1.31644E+11
2015-12-12,516158.75,556628.25,487377.0625,536731.625,1.56592E+11
2015-12-13,514806.4688,524031.2188,505801.0938,512199.125,65337355116
2015-12-14,526244.625,530399.8125,511080.4063,514233.2188,1.54605E+11
2015-12-15,546147.25,546147.25,524854.625,525884.4375,97559239765
2015-12-16,532841.4375,546991.5625,522954.1563,546014.625,1.26429E+11
2015-12-17,539982.6875,541231.6875,529787.125,532657.5625,56804986248
2015-12-18,547729.875,549341.5,539513.375,539709.125,71145832743
2015-12-19,546201.0625,550051.375,539635.875,547654.25,56581872561
2015-12-20,522828.6875,546582.6875,513105.2188,546097.125,89061517776
2015-12-21,515242.9375,523575,504185.4375,523009.4063,91198692509
2015-12-22,510845.9688,518813.25,509736.625,513829.8438,59489877252
2015-12-23,518971.7813,521348.0313,510931.5313,511019.1875,55324095112
2015-12-24,531499.8125,535591.1875,520261,519781.1875,66769326324
2015-12-25,533091.25,535483.5625,528642.9375,531348,45719891075
2015-12-26,488189.6875,535239.25,474718.9375,533211.75,1.35908E+11
2015-12-27,494681.7813,496066.9688,478372.6563,487300.5625,62699024440
2015-12-28,492968.5,500509,488723.0313,495290.125,57948101640
2015-12-29,506828.25,506828.25,491473.2188,492757.1875,60396283075
2015-12-30,501875.75,508893.0625,496429.9063,507199.3125,55160690160
2015-12-31,505911.9063,508677.8438,492009.4063,500999.3438,54045545034
2016-01-01,510103.5938,512567.25,502287.4063,506092.875,42607754105
2016-01-02,509051.25,512133.0313,507209.7188,510441.8125,35346951870
2016-01-03,505155.4063,509409.4688,498978.5625,509215.6875,46559806550
2016-01-04,514646.375,517275.0938,505932.9688,505214.1563,45723198025
2016-01-05,513928.7188,514809.5938,510081.25,514620.2188,41073608576
2016-01-06,514823.0313,513779.0625,509899.5625,513804.9688,40842829800
2016-01-07,548100.25,548986.9375,515621.8125,515909.9688,1.04777E+11
2016-01-08,547021.4375,551817.3125,540817.9375,547489.9375,68787131420
2016-01-09,540239.625,548723.25,539368.25,547206.0625,38957609320
2016-01-10,540698.25,541082.0625,531477.25,540996.375,43444891546
2016-01-11,539961.125,544444.75,536207.9375,541551.5625,48706654000
2016-01-12,526980.125,540686.75,526980.125,539664.9375,1.3983E+11
2016-01-13,523791.5313,525922.3125,512302.6875,525740.375,2.10655E+11
2016-01-14,519542.8438,525258,520460.5938,523690.9688,53058917790
2016-01-15,442228.5938,519403.8438,442228.5938,519481.2813,1.86139E+11
2016-01-16,470395.0938,474062,430798.1563,443129.25,1.46084E+11
2016-01-17,463843.375,474557.2188,461359.4688,469928.9688,54986270680
2016-01-18,468461.6563,469015.9375,455881.4375,463156.6563,65827086883
2016-01-19,458767.5938,466179.4375,457150.125,468289.8438,56502602838
2016-01-20,507755.5313,513850.125,455383.5,458274.0313,1.47072E+11
2016-01-21,493631.3438,511038.4063,488713.875,507032.9375,82224964980
2016-01-22,457678.4688,494338.8438,449272.625,493016.5,1.09542E+11
2016-01-23,463660.0938,472098.3125,457067,457609.0313,67303951418
2016-01-24,482231.375,485203.3438,463682.8438,464391.1875,65608289912
2016-01-25,469389.625,481694.125,464018.9375,481448.7188,70772111424
2016-01-26,469689.5,477247.5938,469510.2188,469720.3438,69643824840
2016-01-27,477031.375,476088.5625,469562.5,470038.0313,57277293344
2016-01-28,458795.875,478241.0313,458142.6563,477241.5313,71479036476
2016-01-29,458066.8438,462492.5,440186.9375,458577.5,1.03963E+11
2016-01-30,456595.4063,459808.7188,454466.0625,457331.7188,36556602084
2016-01-31,445138.6563,459120.6563,444013.625,456641.25,45742209530
2016-02-01,448334.9688,455055,443461.7813,445842.4063,62080505493
2016-02-02,453864.6875,455904.7188,448704.8125,448171.5313,48942618483
2016-02-03,444234.75,455560.5,441723.9375,454104.6563,55156826720
2016-02-04,464353.1875,465813.8125,444953.5938,444504.9375,82580699363
2016-02-05,465787.6875,465108.5313,464610.4063,463523.6563,52808686750
2016-02-06,453705.25,465886.5,448722.5938,465835.875,59344914007
2016-02-07,454350.5938,458945.75,452279.25,453695.625,44728477557
2016-02-08,449327.6875,457427.5,449389.625,454515.875,57357390809
2016-02-09,450588.0313,455022.8125,449983.5,449298.8125,66287052180
2016-02-10,453547.8438,458759.4688,450601.375,450728.2188,1.01169E+11
2016-02-11,454821.6875,457955.2813,450651.2188,454100.4688,89101225044
2016-02-12,463421.1875,463827.25,456089.4063,454860.0313,80853616800
2016-02-13,472583.1563,472583.1563,463877.0313,463877.0313,74665510200
2016-02-14,491465.5313,491465.5313,473876,473876,89873878130
2016-02-15,485176.2813,496314.7813,482425.7813,491873.4375,89801587941
2016-02-16,495745.8438,498598.0313,486455.3125,486688.125,88924339395
2016-02-17,509823.75,515040.9063,497984.9688,495950.2188,1.01878E+11
2016-02-18,518627.5625,523084.75,508408.4063,510129.9063,94243750014
2016-02-19,518773.2188,522237.2813,514788.8125,519065.9688,68684790431
2016-02-20,538966.375,544908.8125,519779.25,519779.25,1.1588E+11
2016-02-21,540901.9375,552382.4375,528996.125,539717.1875,1.10721E+11
2016-02-22,534704.8125,542747.4375,533059.375,541137.375,1.04297E+11
2016-02-23,517753.5,541949.0625,513539.625,535324.125,1.04902E+11
2016-02-24,523497.8125,524996.75,510533.5938,518024.25,83452781666
2016-02-25,523611.3438,528275.75,519519.4375,523598.8125,87318713300
2016-02-26,536789,536789,520953.6563,523716.1875,76373605180
2016-02-27,537244.8125,539371.3125,531759.5625,537642.3125,52037297368
2016-02-28,539235.625,541174.9375,526439.5625,537309.4375,65968246260
2016-02-29,541339.25,546545.9375,536944.0625,539153.5,75066598013
2016-03-01,533369.375,543740.875,531890.6875,541611.375,91806522682
2016-03-02,519339.9063,537180.5,519339.9063,533379.25,91811992517
2016-03-03,510530.8125,515420.1875,509374.6875,519245.5625,1.21665E+11
2016-03-04,492304.9063,512071.625,492304.9063,510754.8125,1.08846E+11
2016-03-05,479882.875,492685.875,472053.9375,492115.6563,1.62191E+11
2016-03-06,488371.8438,493464.5938,474142.0625,479828.9375,1.09259E+11
2016-03-07,496849.625,498696.9375,486806.9375,488431.7188,1.02845E+11
2016-03-08,500570.7813,501989.0625,495228.5,497022.2813,85020199686
2016-03-09,501271.1563,501938.4688,499496.2188,500476.5,84595166800
2016-03-10,502684.5938,502722.0313,499413.8438,501131,97640691970
2016-03-11,500503.875,503810.5938,502667.4688,502813.5313,87794632182
2016-03-12,488556.5313,500628.5,486740.5625,500403,1.10041E+11
2016-03-13,491399.9375,494467.2813,488577.875,488585.0313,88204069356
2016-03-14,494145.3125,494283.0625,492302.7188,491561.3125,1.13035E+11
2016-03-15,497107.2813,497028.1563,495566.7813,494086,79643187603
2016-03-16,490567.5625,498048.7813,496349.375,497176.4688,76683923262
2016-03-17,485291.4688,484740.1563,491730,491600.4375,96371122250
2016-03-18,476427.1875,485206.0938,472162.6875,485206.0938,1.22077E+11
2016-03-19,477469.5,478097.6875,473730.6563,476098,67963475900
2016-03-20,480903.3125,482619.3438,477419.5,477419.5,53404784691
2016-03-21,479514.6563,481631.9688,478258.0313,480511.5938,71531978526
2016-03-22,483014.0313,484495,479856.0625,479311.5938,77188737357
2016-03-23,487891.4688,489323.5,486053.7813,483097.2188,71710911378
2016-03-24,486260.75,489227.5625,484236.4688,488338.4688,79814597464
2016-03-25,487133.4063,488438.6563,484914.6563,486393.875,61373786400
2016-03-26,488030.2188,489246.9375,486061.4688,487352.9375,52137825576
2016-03-27,498756,500701.9688,487756.9688,488257.9063,83245087486
2016-03-28,493885.4688,497399.375,493132.125,498502.375,79773558532
2016-03-29,481659.0938,495120.0313,481181.9063,493970.4688,87205863226
2016-03-30,473300.9063,480776.3438,473784.6563,482026.8438,75344247759
2016-03-31,475862.8438,478275.25,475552.3125,473804.0625,68759736880
2016-04-01,479228.75,480840.4063,477635.9688,475898.25,58746341263
2016-04-02,482568.75,483953.8438,479758.4688,479758.4688,52377607108
2016-04-03,482435.9375,483379.4063,480867.8125,482912.75,43616770403
2016-04-04,484361.375,484389.4063,483216.7188,482888.7188,58193494647
2016-04-05,491599.1875,491667.1875,485851.25,483870.625,70393413300
2016-04-06,488631.3125,489721.625,489101.6875,491893.6563,68192786730
2016-04-07,488942.625,490959.1563,486118.8125,488870.1875,66918678174
2016-04-08,483523.25,489913.7813,482701.9688,489130.0313,72991306863
2016-04-09,482444.2813,484146.6875,479113.0625,484054.6875,57276044883
2016-04-10,484920.8438,485758,482267.125,482652.5,84521698794
2016-04-11,482175.625,484754.8125,482220.9688,485275.1563,57917614275
2016-04-12,485120.5313,488330.625,482886.6875,482586.4688,80698024360
2016-04-13,484963.5625,487367.1563,484479.875,485624.8125,79039627800
2016-04-14,488768.625,490367.6875,488102,485193.5938,52163259190
2016-04-15,492317.9063,491923.625,489856.6563,488935.6563,62785530535
2016-04-16,493302.0313,495654.125,491482.6875,492159.7813,45131937032
2016-04-17,489222.25,494217.4375,488154.4688,493375.3438,59665911435
2016-04-18,489575.2188,493836.7813,487736.4688,489464.9375,63592312361
2016-04-19,490553,491172.1563,486540.1875,489703.1563,59485219095
2016-04-20,499162.4063,501665.5938,491573.8438,490344.5938,82430680666
2016-04-21,511845.625,513431,500260.0313,499192.9375,77677655339
2016-04-22,512013.625,512378.5625,506908.375,512145.1563,67548026236
2016-04-23,517234.4375,517234.4375,510398.5625,512156.0625,57992074126
2016-04-24,526581.625,528753.75,515679.125,517553.75,78315632640
2016-04-25,530473.75,536365.6875,519966.125,527231.625,1.00124E+11
2016-04-26,534007.5,537219.125,530153.25,530729,90479689851
2016-04-27,510096.0313,534216.9375,509372.8438,534205.6875,1.07327E+11
2016-04-28,509443.375,510190.9375,500400.9063,510498.625,84033072511
2016-04-29,520553.5938,520713.4063,509173,509893.8125,56343350055
2016-04-30,512799.5625,521114.0938,512089.25,520646.25,79293269558
2016-05-01,516673.875,517559.0625,512352.3438,512989.4688,46490758340
2016-05-02,505139.5313,515312.25,503302.1563,516740.2188,1.04655E+11
2016-05-03,518025.1875,519009.625,502503.0938,505205.4063,68294512896
2016-05-04,520694.6875,518024.75,517550.2188,517886.0313,58754244807
2016-05-05,521932.375,523585.9063,519418.0313,520681.875,58768071672
2016-05-06,536954.1875,539024.4375,522358.7188,521892.7188,85048501440
2016-05-07,535707.625,538206.5625,534291.625,536996.25,44821245350
2016-05-08,536547,536736.875,532724.9375,535582.5625,47172581500
2016-05-09,540556.375,543086.8125,532776.25,536146.8125,65142795159
2016-05-10,527497.5625,542489.375,525895.75,540597.5,68972151829
2016-05-11,526789.75,531431.125,526879.6875,527461.3125,58883704668
2016-05-12,531325.875,531626.125,522504.7188,526462.8125,69924929655
2016-05-13,535635.5625,537309.25,531859.5625,531424,71522689050
2016-05-14,535636.6875,537006.125,534596.4375,535815.375,43738807410
2016-05-15,537802.5625,539142,535387.5,535740.125,33513929900
2016-05-16,534708.8125,539438.875,533061.9375,537823.6875,69665565525
2016-05-17,532645.9375,533931.4375,533162.8125,534527.5,75240291137
2016-05-18,539928.25,541903.4375,534847.5,532538,1.03148E+11
2016-05-19,520443.2188,540667.75,520443.2188,539815.4375,1.13916E+11
2016-05-20,524659.5625,526825.625,518568.4063,519349.4688,97172063821
2016-05-21,525266.375,525965.6875,523509.9375,525003.3125,50681877960
2016-05-22,522684.5313,525549.6875,520344.2813,525301.9375,47182629600
2016-05-23,525208.875,525660.125,519522.5625,522714.2813,59813300425
2016-05-24,529018.1875,531159.25,525577.625,525369.625,78031255389
2016-05-25,530382.9375,531675.875,529720.9375,529114.3125,76951706080
2016-05-26,534263.1875,533870.9375,528696.4375,530469.0625,76835505882
2016-05-27,561173.1875,563689.8125,534429.125,534424.625,1.95307E+11
2016-05-28,628229.875,632298.875,560266.5,560657.625,2.14766E+11
2016-05-29,624296.5,656581.125,607060.1875,625192.125,1.76454E+11
2016-05-30,639937.4375,647388.8125,621698.4375,626951.5625,1.05435E+11
2016-05-31,631493.8125,649748.375,618957.75,640329.375,1.64533E+11
2016-06-01,639358.9375,647063.5625,627845.875,631162.25,1.02482E+11
2016-06-02,637330,640095.5625,633200.6875,638876.6875,71529449758
2016-06-03,661511.5625,667838.5625,636840.8125,636986.5,1.4181E+11
2016-06-04,665617.5625,685845.5,655751.75,662105.5,1.10321E+11
2016-06-05,669393.9375,677333.625,661897.0625,666292.8125,80183911304
2016-06-06,678455.875,681003.0625,669135.5,668957.375,83586617406
2016-06-07,666194.375,687238.5,655223.25,678349.25,1.24516E+11
2016-06-08,669467.625,671424.6875,662876.4375,666853,92385133142
2016-06-09,664783.6875,671338.3125,660984.25,670109.8125,82487413890
2016-06-10,675945.9375,677885.5625,667407.625,666180.0625,78416028707
2016-06-11,710192.125,710647.5,677355.3125,677355.3125,96401339210
2016-06-12,788637.375,801945.4375,710557.375,713653.4375,3.24799E+11
2016-06-13,824951.0625,835841.625,778911.6875,787312.8125,2.84942E+11
2016-06-14,804770.875,824896.75,779523.8125,825101,2.19158E+11
2016-06-15,810646.6875,812021.5625,788059.875,804918.75,1.15823E+11
2016-06-16,896802.5625,906175.4375,813190.625,813044.375,3.17891E+11
2016-06-17,875819.125,906763.375,839724.875,899352.625,4.24889E+11
2016-06-18,884377.1875,909828.1875,858300.625,875640.1875,2.95544E+11
2016-06-19,893173.125,896532.5625,871982.125,884916.3125,1.59256E+11
2016-06-20,855388.625,885305.9375,846556.125,893343.875,2.02482E+11
2016-06-21,768176.4375,853035.5625,736330.0625,853830.3125,3.57145E+11
2016-06-22,686064,782587.9375,675893.3125,767327.1875,3.06589E+11
2016-06-23,712513.0625,718181.6875,642289.5625,687591.1875,2.89426E+11
2016-06-24,779031.875,803142.5625,716855.5625,714337.875,2.62664E+11
2016-06-25,778825.75,809982.4375,757088.3125,779010.8125,1.48308E+11
2016-06-26,737146.125,779829.25,722398.875,779771.9375,1.2793E+11
2016-06-27,772169.5625,772169.5625,733769.625,737125,1.43921E+11
2016-06-28,754267.25,779132.25,744523.4375,775500.8125,1.61328E+11
2016-06-29,737658.8125,752730.6875,732076.5,750911,1.64222E+11
2016-06-30,775852.5,777382.125,733219.625,738466.875,1.6014E+11
2016-07-01,777064.125,786126.625,770033.0625,774905.4375,1.54461E+11
